ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESTBICI,ID_ORDEM
125,36,325922,7402619,01250489,0,426.761905,489,1,16062018,1,1,1,2,1,012504891,0,426.761905,1,2,2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,3.0,31.0,1998.0,,,3778.19,3,01250489101,0,466.210032,1,1,54,1,1,4,1,3,,,,,,,98.0,36.0,325220.0,7398081.0,2.0,2.0,9.0,5.0,1.0,,,,,,,,,,2.0,766.260967,6.0,2,98.0,36.0,-46.7118322261697,-23.517806282702743,125.0,36.0,-46.704431916080885,-23.476909478552745,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,18.0,0.0,1.0,18.0,20.0,1.0,20.0,15.0,4.0,,,,7.0,1.0,3.0,52238
127,36,327123,7399321,01270002,0,56.0,2,1,17062018,1,1,1,5,1,012700021,0,56.0,1,5,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,4.0,24.0,,,,2588.93,3,01270002103,1,59.082843,3,3,19,1,1,4,1,3,,,,,,,127.0,36.0,326475.0,7399369.0,2.0,2.0,11.0,3.0,1.0,,,,,,,,,,1.0,97.108328,6.0,2,127.0,36.0,-46.69305702715384,-23.506814435204085,127.0,36.0,-46.699395440407194,-23.50631195185332,,,,,,,,,,,,,8.0,1.0,2.0,2.0,15.0,,,,6.0,40.0,1.0,6.0,45.0,1.0,5.0,15.0,4.0,,,,1.0,1.0,3.0,52728
127,36,327123,7399321,01270002,0,56.0,2,1,17062018,1,1,1,5,1,012700021,0,56.0,1,5,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,4.0,24.0,,,,2588.93,3,01270002103,0,59.082843,3,3,19,1,1,4,1,3,,,,,,,127.0,36.0,326475.0,7399369.0,2.0,2.0,11.0,3.0,1.0,,,,,,,,,,2.0,97.108328,6.0,2,127.0,36.0,-46.699395440407194,-23.50631195185332,127.0,36.0,-46.69305702715384,-23.506814435204085,,,,,,,,,,,,,1.0,8.0,2.0,2.0,15.0,,,,15.0,30.0,1.0,15.0,35.0,1.0,5.0,15.0,4.0,,,,1.0,1.0,3.0,52729
127,36,326181,7399892,01270045,0,246.740741,45,1,06052018,1,1,1,4,1,012700451,0,246.740741,1,4,2,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1,4.0,26.0,1995.0,1998.0,1999.0,3800.0,1,01270045103,1,239.407682,3,4,17,1,4,3,8,2,0.0,127.0,36.0,326132.0,7400351.0,1.0,,,,,,,,,,,,,,,,,,,1.0,393.489521,6.0,5,127.0,36.0,-46.70221302357947,-23.501558502227073,97.0,36.0,-46.7238818763383,-23.54376060766522,,,,,,,,,,,,,8.0,7.0,2.0,2.0,15.0,,,,14.0,0.0,1.0,15.0,30.0,1.0,90.0,15.0,4.0,,,,1.0,1.0,4.0,52876
127,36,326181,7399892,01270045,0,246.740741,45,1,06052018,1,1,1,4,1,012700451,0,246.740741,1,4,2,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1,4.0,26.0,1995.0,1998.0,1999.0,3800.0,1,01270045103,0,239.407682,3,4,17,1,4,3,8,2,0.0,127.0,36.0,326132.0,7400351.0,1.0,,,,,,,,,,,,,,,,,,,2.0,393.489521,6.0,5,97.0,36.0,-46.7238818763383,-23.54376060766522,127.0,36.0,-46.70221302357947,-23.501558502227073,,,,,,,,,,,,,7.0,8.0,2.0,2.0,15.0,,,,16.0,30.0,1.0,17.0,40.0,1.0,70.0,15.0,4.0,,,,1.0,1.0,3.0,52877
127,36,326181,7399892,01270045,0,246.740741,45,1,06052018,1,1,1,4,1,012700451,0,246.740741,1,4,2,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1,4.0,26.0,1995.0,1998.0,1999.0,3800.0,1,01270045103,0,239.407682,3,4,17,1,4,3,8,2,0.0,127.0,36.0,326132.0,7400351.0,1.0,,,,,,,,,,,,,,,,,,,3.0,393.489521,6.0,5,127.0,36.0,-46.70221302357947,-23.501558502227073,127.0,36.0,-46.69358107592428,-23.502618817142217,,,,,,,,,,,,,8.0,7.0,2.0,2.0,15.0,,,,18.0,15.0,1.0,18.0,25.0,1.0,10.0,15.0,4.0,,,,1.0,1.0,4.0,52878
127,36,326181,7399892,01270045,0,246.740741,45,1,06052018,1,1,1,4,1,012700451,0,246.740741,1,4,2,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1,4.0,26.0,1995.0,1998.0,1999.0,3800.0,1,01270045103,0,239.407682,3,4,17,1,4,3,8,2,0.0,127.0,36.0,326132.0,7400351.0,1.0,,,,,,,,,,,,,,,,,,,4.0,393.489521,6.0,5,127.0,36.0,-46.69358107592428,-23.502618817142217,127.0,36.0,-46.70263945723479,-23.497409082284925,,,,,,,,,,,,,7.0,4.0,2.0,2.0,15.0,,,,18.0,45.0,1.0,18.0,55.0,1.0,10.0,15.0,4.0,,,,1.0,1.0,4.0,52879
127,36,326181,7399892,01270045,0,246.740741,45,1,06052018,1,1,1,4,1,012700451,0,246.740741,1,4,2,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1,4.0,26.0,1995.0,1998.0,1999.0,3800.0,1,01270045103,0,239.407682,3,4,17,1,4,3,8,2,0.0,127.0,36.0,326132.0,7400351.0,1.0,,,,,,,,,,,,,,,,,,,5.0,393.489521,6.0,5,127.0,36.0,-46.70263945723479,-23.497409082284925,127.0,36.0,-46.70221302357947,-23.501558502227073,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,21.0,0.0,1.0,21.0,10.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,52880
130,36,334779,7399125,01300006,0,30.0,6,1,21042018,1,1,1,4,1,013000061,0,30.0,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1,4.0,23.0,,,,2452.84,3,01300006102,1,26.572302,2,4,26,1,1,2,1,1,1300.0,,,,,,132.0,36.0,333560.0,7398586.0,2.0,2.0,5.0,9.0,1.0,,,,,,,,,,1.0,43.674131,5.0,2,130.0,36.0,-46.61812396627176,-23.509381052684052,132.0,36.0,-46.63011865677718,-23.514123213951258,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,10.0,30.0,1.0,10.0,38.0,1.0,8.0,15.0,4.0,,,,1.0,1.0,3.0,53644
130,36,334779,7399125,01300006,0,30.0,6,1,21042018,1,1,1,4,1,013000061,0,30.0,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1,4.0,23.0,,,,2452.84,3,01300006102,0,26.572302,2,4,26,1,1,2,1,1,1300.0,,,,,,132.0,36.0,333560.0,7398586.0,2.0,2.0,5.0,9.0,1.0,,,,,,,,,,2.0,43.674131,5.0,2,132.0,36.0,-46.63011865677718,-23.514123213951258,130.0,36.0,-46.61812396627176,-23.509381052684052,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,14.0,36.0,1.0,14.0,43.0,1.0,7.0,15.0,4.0,,,,1.0,1.0,3.0,53645
131,36,334203,7398810,01310338,0,12.166667,338,1,15052018,1,1,1,3,1,013103381,0,12.166667,1,3,1,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,29.0,,,,0.0,2,01310338102,1,16.456164,2,3,36,2,1,5,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,27.047286,2.0,2,131.0,36.0,-46.62379825615327,-23.51216649822726,130.0,36.0,-46.622167797729006,-23.505365679940365,,,,,,,,,,,,,8.0,7.0,2.0,2.0,15.0,,,,15.0,10.0,2.0,15.0,20.0,2.0,10.0,15.0,4.0,,,,1.0,1.0,4.0,53961
131,36,334203,7398810,01310338,0,12.166667,338,1,15052018,1,1,1,3,1,013103381,0,12.166667,1,3,1,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,29.0,,,,0.0,2,01310338102,0,16.456164,2,3,36,2,1,5,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,27.047286,2.0,2,130.0,36.0,-46.622167797729006,-23.505365679940365,131.0,36.0,-46.62379825615327,-23.51216649822726,,,,,,,,,,,,,7.0,8.0,2.0,2.0,15.0,,,,18.0,50.0,2.0,19.0,0.0,2.0,10.0,15.0,4.0,,,,1.0,1.0,3.0,53962
138,36,329136,7399310,01381418,0,21.769231,1418,1,01092018,1,1,1,2,1,013814181,0,21.769231,1,2,2,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1,3.0,33.0,2017.0,,,3000.0,1,01381418101,0,21.425111,1,1,38,1,5,4,5,2,0.0,91.0,36.0,328046.0,7398268.0,2.0,,,,,,,,,,,,,,,,,,,5.0,35.214228,6.0,6,138.0,36.0,-46.67335069021711,-23.50712677920309,91.0,36.0,-46.68934312669677,-23.515026925932563,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,18.0,45.0,2.0,19.0,0.0,2.0,15.0,15.0,4.0,,,,7.0,1.0,3.0,56013
138,36,329136,7399310,01381418,0,21.769231,1418,1,01092018,1,1,1,2,1,013814181,0,21.769231,1,2,2,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1,3.0,33.0,2017.0,,,3000.0,1,01381418101,0,21.425111,1,1,38,1,5,4,5,2,0.0,91.0,36.0,328046.0,7398268.0,2.0,,,,,,,,,,,,,,,,,,,6.0,35.214228,6.0,6,91.0,36.0,-46.68934312669677,-23.515026925932563,138.0,36.0,-46.67335069021711,-23.50712677920309,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,22.0,0.0,2.0,22.0,15.0,2.0,15.0,15.0,4.0,,,,7.0,1.0,3.0,56014
139,36,328073,7400621,01390335,1,112.5,335,1,30062018,1,1,1,2,1,013903351,1,112.5,1,2,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,4.0,27.0,,,,0.0,2,01390335101,1,91.563763,1,1,32,1,1,4,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,150.493839,3.0,3,139.0,36.0,-46.68360722921721,-23.49517784822045,137.0,36.0,-46.65587291114035,-23.491474780227737,,,,,,,,,,,,,8.0,10.0,2.0,2.0,15.0,,,,9.0,30.0,1.0,9.0,45.0,1.0,15.0,15.0,4.0,,,,1.0,1.0,4.0,56138
139,36,328073,7400621,01390335,0,112.5,335,1,30062018,1,1,1,2,1,013903351,0,112.5,1,2,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,4.0,27.0,,,,0.0,2,01390335101,0,91.563763,1,1,32,1,1,4,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,150.493839,3.0,3,137.0,36.0,-46.65587291114035,-23.491474780227737,137.0,36.0,-46.66105611786374,-23.494923288868637,,,,,,,,,,,,,10.0,7.0,2.0,2.0,15.0,,,,14.0,40.0,1.0,14.0,45.0,1.0,5.0,15.0,4.0,,,,1.0,1.0,3.0,56139
139,36,328073,7400621,01390335,0,112.5,335,1,30062018,1,1,1,2,1,013903351,0,112.5,1,2,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,4.0,27.0,,,,0.0,2,01390335101,0,91.563763,1,1,32,1,1,4,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,150.493839,3.0,3,137.0,36.0,-46.66105611786374,-23.494923288868637,139.0,36.0,-46.68360722921721,-23.49517784822045,,,,,,,,,,,,,7.0,8.0,2.0,2.0,15.0,,,,15.0,0.0,1.0,15.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,1.0,3.0,56140
139,36,328917,7401975,01390809,1,246.181818,809,1,06052018,1,1,1,3,1,013908091,1,246.181818,1,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1,5.0,22.0,,,,1900.0,1,01390809101,1,231.505627,1,1,41,1,1,2,1,1,1000.0,,,,,,30.0,36.0,331383.0,7395146.0,2.0,2.0,5.0,14.0,1.0,,,,,,,,,,1.0,380.501735,6.0,2,139.0,36.0,-46.675190540286174,-23.483041867363113,30.0,36.0,-46.65182118675862,-23.54495801837595,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,12.0,30.0,1.0,13.0,40.0,1.0,70.0,15.0,4.0,,,,2.0,1.0,3.0,56183
139,36,328917,7401975,01390809,0,246.181818,809,1,06052018,1,1,1,3,1,013908091,0,246.181818,1,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1,5.0,22.0,,,,1900.0,1,01390809101,0,231.505627,1,1,41,1,1,2,1,1,1000.0,,,,,,30.0,36.0,331383.0,7395146.0,2.0,2.0,5.0,14.0,1.0,,,,,,,,,,2.0,380.501735,6.0,2,30.0,36.0,-46.65182118675862,-23.54495801837595,139.0,36.0,-46.675190540286174,-23.483041867363113,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,21.0,50.0,1.0,22.0,45.0,1.0,55.0,15.0,4.0,,,,2.0,1.0,3.0,56184
141,36,329786,7403883,01410542,1,689.384615,542,1,24112017,1,1,1,4,1,014105421,1,689.384615,1,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6.0,16.0,,,,1500.0,1,01410542101,1,617.463951,1,1,35,1,1,4,1,1,1500.0,,,,,,140.0,36.0,329615.0,7400230.0,2.0,2.0,8.0,3.0,4.0,,,,,,,,,,1.0,1014.86131,5.0,2,141.0,36.0,-46.66646792225575,-23.46590592454434,140.0,36.0,-46.66855653108394,-23.49887055059657,,,,,,,,,,,,,8.0,1.0,2.0,2.0,15.0,,,,6.0,0.0,2.0,6.0,40.0,5.0,40.0,15.0,4.0,,,,2.0,1.0,3.0,56862
141,36,329786,7403883,01410542,0,689.384615,542,1,24112017,1,1,1,4,1,014105421,0,689.384615,1,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6.0,16.0,,,,1500.0,1,01410542101,0,617.463951,1,1,35,1,1,4,1,1,1500.0,,,,,,140.0,36.0,329615.0,7400230.0,2.0,2.0,8.0,3.0,4.0,,,,,,,,,,2.0,1014.86131,5.0,2,140.0,36.0,-46.66855653108394,-23.49887055059657,141.0,36.0,-46.66646792225575,-23.46590592454434,,,,,,,,,,,,,1.0,8.0,2.0,2.0,15.0,,,,18.0,30.0,5.0,19.0,0.0,3.0,30.0,15.0,4.0,,,,2.0,2.0,3.0,56863
141,36,330174,7403067,01410977,1,564.190476,977,1,15112017,1,1,1,5,1,014109771,1,564.190476,1,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1,4.0,25.0,,,,1900.0,1,01410977101,1,468.522939,1,1,55,1,1,1,2,1,1700.0,,,,,,141.0,36.0,330174.0,7403067.0,3.0,2.0,8.0,2.0,4.0,,,,,,,,,,1.0,770.062452,3.0,2,141.0,36.0,-46.662762809941235,-23.47331406835925,126.0,36.0,-46.690985316848106,-23.484117424234384,,,,,,,,,,,,,8.0,1.0,2.0,2.0,15.0,,,,7.0,0.0,1.0,7.0,30.0,1.0,30.0,15.0,4.0,,,,8.0,1.0,3.0,56933
141,36,330174,7403067,01410977,0,564.190476,977,1,15112017,1,1,1,5,1,014109771,0,564.190476,1,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1,4.0,25.0,,,,1900.0,1,01410977101,0,468.522939,1,1,55,1,1,1,2,1,1700.0,,,,,,141.0,36.0,330174.0,7403067.0,3.0,2.0,8.0,2.0,4.0,,,,,,,,,,2.0,770.062452,3.0,2,126.0,36.0,-46.690985316848106,-23.484117424234384,141.0,36.0,-46.662762809941235,-23.47331406835925,,,,,,,,,,,,,1.0,8.0,2.0,2.0,15.0,,,,17.0,0.0,1.0,17.0,30.0,1.0,30.0,15.0,4.0,,,,8.0,1.0,3.0,56934
147,36,335508,7406380,01470019,0,329.444444,19,1,01052018,1,1,1,4,1,014700191,0,329.444444,1,4,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,3.0,29.0,,,,3391.41,3,01470019102,0,651.350382,2,3,7,1,3,1,8,2,0.0,153.0,36.0,335895.0,7403806.0,1.0,,,,,,,,,,,,,,,,,,,3.0,1070.556914,6.0,4,147.0,36.0,-46.61019110290012,-23.443948543735615,145.0,36.0,-46.63021313526478,-23.459706139466146,,,,,,,,,,,,,8.0,7.0,2.0,2.0,15.0,,,,13.0,30.0,1.0,14.0,30.0,1.0,60.0,15.0,4.0,,,,1.0,2.0,8.0,58182
147,36,335508,7406380,01470019,0,329.444444,19,1,01052018,1,1,1,4,1,014700191,0,329.444444,1,4,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,3.0,29.0,,,,3391.41,3,01470019102,0,651.350382,2,3,7,1,3,1,8,2,0.0,153.0,36.0,335895.0,7403806.0,1.0,,,,,,,,,,,,,,,,,,,4.0,1070.556914,6.0,4,145.0,36.0,-46.63021313526478,-23.459706139466146,147.0,36.0,-46.61019110290012,-23.443948543735615,,,,,,,,,,,,,7.0,8.0,2.0,2.0,15.0,,,,17.0,0.0,1.0,17.0,40.0,1.0,40.0,15.0,4.0,,,,1.0,2.0,8.0,58183
147,36,335508,7406380,01470019,0,329.444444,19,1,01052018,1,1,1,4,1,014700191,0,329.444444,1,4,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,3.0,29.0,,,,3391.41,3,01470019104,0,269.375315,4,2,32,1,1,4,1,1,1500.0,,,,,,131.0,36.0,334164.0,7398366.0,2.0,2.0,6.0,6.0,1.0,,,,,,,,,,4.0,442.744204,6.0,6,147.0,36.0,-46.61019110290012,-23.443948543735615,145.0,36.0,-46.63021313526478,-23.459706139466146,,,,,,,,,,,,,8.0,7.0,2.0,2.0,15.0,,,,13.0,30.0,1.0,14.0,30.0,1.0,60.0,15.0,4.0,,,,2.0,2.0,8.0,58189
147,36,335508,7406380,01470019,0,329.444444,19,1,01052018,1,1,1,4,1,014700191,0,329.444444,1,4,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,3.0,29.0,,,,3391.41,3,01470019104,0,269.375315,4,2,32,1,1,4,1,1,1500.0,,,,,,131.0,36.0,334164.0,7398366.0,2.0,2.0,6.0,6.0,1.0,,,,,,,,,,5.0,442.744204,6.0,6,145.0,36.0,-46.63021313526478,-23.459706139466146,147.0,36.0,-46.61019110290012,-23.443948543735615,,,,,,,,,,,,,7.0,8.0,2.0,2.0,15.0,,,,17.0,0.0,1.0,17.0,40.0,1.0,40.0,15.0,4.0,,,,2.0,2.0,3.0,58190
148,36,334996,7405012,01480639,0,162.857143,639,1,06032018,1,1,1,2,1,014806391,0,162.857143,1,2,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,31.0,,,,3778.19,3,01480639101,0,213.01278,1,1,54,1,1,4,1,3,,,,,,,148.0,36.0,334996.0,7405012.0,1.0,1.0,6.0,14.0,4.0,,,,,,,,,,3.0,350.106964,2.0,4,148.0,36.0,-46.615351699442314,-23.456248658343274,149.0,36.0,-46.58155268759396,-23.404354022090697,,,,,,,,,,,,,8.0,10.0,2.0,2.0,15.0,,,,14.0,0.0,1.0,14.0,30.0,1.0,30.0,15.0,4.0,,,,1.0,1.0,4.0,58576
148,36,334996,7405012,01480639,0,162.857143,639,1,06032018,1,1,1,2,1,014806391,0,162.857143,1,2,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,31.0,,,,3778.19,3,01480639101,0,213.01278,1,1,54,1,1,4,1,3,,,,,,,148.0,36.0,334996.0,7405012.0,1.0,1.0,6.0,14.0,4.0,,,,,,,,,,4.0,350.106964,2.0,4,149.0,36.0,-46.58155268759396,-23.404354022090697,148.0,36.0,-46.615351699442314,-23.456248658343274,,,,,,,,,,,,,10.0,8.0,2.0,2.0,15.0,,,,15.0,10.0,1.0,15.0,40.0,1.0,30.0,15.0,4.0,,,,1.0,1.0,3.0,58577
151,36,337458,7405588,01511487,0,628.214286,1487,1,06092018,1,1,1,4,1,015114871,0,628.214286,1,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,4.0,27.0,,,,1239.0,1,01511487102,0,689.161851,2,2,26,1,1,4,1,1,1200.0,,,,,,7.0,36.0,332421.0,7397127.0,2.0,2.0,5.0,3.0,1.0,,,,,,,,,,3.0,1132.703695,4.0,4,151.0,36.0,-46.591194214535285,-23.451295476911213,7.0,36.0,-46.64143388385319,-23.527179306958363,,,,,,,,,,,,,8.0,1.0,2.0,2.0,15.0,,,,7.0,15.0,1.0,8.0,0.0,1.0,45.0,15.0,4.0,,,,2.0,1.0,3.0,59260
151,36,337458,7405588,01511487,0,628.214286,1487,1,06092018,1,1,1,4,1,015114871,0,628.214286,1,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,4.0,27.0,,,,1239.0,1,01511487102,0,689.161851,2,2,26,1,1,4,1,1,1200.0,,,,,,7.0,36.0,332421.0,7397127.0,2.0,2.0,5.0,3.0,1.0,,,,,,,,,,4.0,1132.703695,4.0,4,7.0,36.0,-46.64143388385319,-23.527179306958363,151.0,36.0,-46.591194214535285,-23.451295476911213,,,,,,,,,,,,,1.0,8.0,2.0,2.0,15.0,,,,17.0,40.0,1.0,18.0,30.0,1.0,50.0,15.0,4.0,,,,2.0,1.0,3.0,59261
152,36,335873,7401566,01521070,1,164.884615,1070,1,02092018,1,1,1,5,1,015210701,1,164.884615,1,5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,4.0,23.0,,,,2900.0,1,01521070101,1,165.303079,1,1,34,1,1,4,1,1,1300.0,,,,,,163.0,36.0,336171.0,7399798.0,2.0,2.0,11.0,14.0,1.0,,,,,,,,,,1.0,271.691487,6.0,2,152.0,36.0,-46.60714558277524,-23.487451852785018,163.0,36.0,-46.604421696266805,-23.503445469687875,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,13.0,30.0,1.0,13.0,50.0,1.0,20.0,15.0,4.0,,,,1.0,2.0,3.0,59517
152,36,335873,7401566,01521070,0,164.884615,1070,1,02092018,1,1,1,5,1,015210701,0,164.884615,1,5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,4.0,23.0,,,,2900.0,1,01521070101,0,165.303079,1,1,34,1,1,4,1,1,1300.0,,,,,,163.0,36.0,336171.0,7399798.0,2.0,2.0,11.0,14.0,1.0,,,,,,,,,,2.0,271.691487,6.0,2,163.0,36.0,-46.604421696266805,-23.503445469687875,152.0,36.0,-46.60714558277524,-23.487451852785018,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,22.0,30.0,1.0,22.0,50.0,1.0,20.0,15.0,4.0,,,,1.0,2.0,3.0,59518
155,36,338657,7405065,01550688,0,219.787879,688,1,14102017,1,1,1,5,1,015506881,0,219.787879,1,5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,4.0,24.0,,,,2588.93,3,01550688104,1,257.388469,4,3,19,1,1,3,1,1,1400.0,,,,,,151.0,36.0,337584.0,7406371.0,2.0,2.0,11.0,3.0,1.0,,,,,,,,,,1.0,423.042671,3.0,2,155.0,36.0,-46.57951632857748,-23.456137053377493,151.0,36.0,-46.58987648281344,-23.444238123250166,,,,,,,,,,,,,8.0,1.0,2.0,2.0,15.0,,,,7.0,30.0,1.0,7.0,45.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,60408
155,36,338657,7405065,01550688,0,219.787879,688,1,14102017,1,1,1,5,1,015506881,0,219.787879,1,5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,4.0,24.0,,,,2588.93,3,01550688104,0,257.388469,4,3,19,1,1,3,1,1,1400.0,,,,,,151.0,36.0,337584.0,7406371.0,2.0,2.0,11.0,3.0,1.0,,,,,,,,,,2.0,423.042671,3.0,2,151.0,36.0,-46.58987648281344,-23.444238123250166,155.0,36.0,-46.57951632857748,-23.456137053377493,,,,,,,,,,,,,1.0,8.0,2.0,2.0,15.0,,,,18.0,10.0,1.0,18.0,25.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,60409
